,Y,T,X
69,3.5090781245557174,1.0,3.5392090392777087
70,-0.15981232143181592,0.0,-0.4363012972472685
71,1.47795501358497,0.0,0.7042684853554195
72,-0.0365843823217209,1.0,0.45720191915663155
73,0.6555944269078774,0.0,-0.5166442749027789
74,0.7764398749392314,1.0,-0.06241354712227409
75,1.4019041171462776,0.0,0.8915963728273306
76,0.37643043486487193,1.0,-1.377536734860889
77,-0.49327285447882524,0.0,-0.9389450775284081
78,0.9202035159866346,1.0,2.2031690475774597
79,2.2787448041334453,1.0,1.226923519048046
80,0.8838588441907363,0.0,1.2891673721299588
81,0.9772920637381275,0.0,0.45407144983014647
82,2.8328006564442996,1.0,1.9048051381176914
83,2.6014570337879377,1.0,3.363870625187425
84,-1.9895310128207222,0.0,-1.568823990161825
85,-1.247733438716163,0.0,1.605923312980888
86,-0.7769558456537372,0.0,-2.1706956978413587
87,0.07262824418394832,0.0,1.660162953797858
88,3.7156809831603184,1.0,3.5239553750151464
89,1.0837955268647481,1.0,0.5473710826289011
90,0.3261846203431848,0.0,1.2082307864244906
91,0.5226792077612143,1.0,1.8111346036101488
92,1.1197719348594948,0.0,-0.7383518130532968
93,1.5837167875183424,0.0,1.5366120398549379
94,3.084282889295481,1.0,1.8516551726920185
95,-0.9516970821533436,0.0,-2.0664417719247963
96,2.076051676750501,1.0,2.090979122339253
97,0.26704417408424663,0.0,1.2096024673201722
98,2.2935256213668618,1.0,1.1098119136795441
99,4.051088094191977,1.0,4.4022911476923205
100,2.17743215387416,1.0,1.5548039352275305
101,0.9682963796323244,0.0,1.5236289213957541
102,0.8360856140828997,0.0,2.868913502648354
103,0.07045604116421468,0.0,-0.12349953675466452
104,0.7273887537060306,1.0,0.12356584438127016
105,-0.19474023155141024,0.0,-0.287977006560753
106,0.5532189559039234,0.0,-0.5436531070266595
107,0.49538976533701906,0.0,0.7744648062311459
108,-0.2577937161812388,0.0,1.150073038824213
109,1.7590589193932595,1.0,0.818340922972986
110,2.7317059883002077,1.0,1.944330251782567
111,1.7686976698896344,0.0,2.716038280670488
112,0.6308775182399415,0.0,0.12371669529055174
113,-0.9481763306294754,0.0,-2.176353166200636
114,4.1023464277891115,1.0,3.3124676656014365
115,0.1138329056774296,0.0,-1.5804804573061388
116,-0.24645308640094693,0.0,-1.4201807464457363
117,-0.07454261630004928,0.0,0.43338911320145607
118,0.8621457150486049,0.0,1.7991903981258481
119,-0.7451691917114124,0.0,-1.9611691650025453
120,-0.7753967809676312,0.0,-1.5113868217292707
121,3.6146756947417376,1.0,0.8851560447369717
122,1.7517560928904774,0.0,0.46262251862870263
123,1.7130966676823105,1.0,-0.9533292773709257
124,-1.2381706417034424,0.0,-0.18978066097579716
125,-0.6507256682846844,0.0,-0.6797845380505063
126,3.81141446253769,1.0,3.2829564139234844
127,0.6702149426478246,0.0,-1.529965280417045
128,2.5693335176743717,1.0,3.4326382850856527
129,0.20593353172969173,0.0,0.29097995601249416
130,-0.29702912594820374,0.0,-2.0801935059149264
131,-0.7065424577648501,0.0,1.5589749045772545
132,0.22679512597597626,0.0,-0.4207864841426775
133,4.025683256615333,1.0,3.799720333927893
134,0.751396516354471,0.0,2.3474773188195845
135,0.12055028295927839,0.0,-1.919896266685749
136,0.09839617172066852,0.0,-0.46041739877875776
137,-0.5553410388465801,0.0,1.4173517845522787
138,-1.3071459154978218,0.0,-1.8398646703375112
139,-0.4912617500558266,0.0,0.6899422585698611
140,2.433010167284995,1.0,1.302020512809783
141,3.090372494090913,1.0,3.542706464610701
142,-0.71963555220173,0.0,0.8175258656864041
143,1.169585513549858,1.0,2.4135461895371217
144,1.3867049119266077,0.0,0.4928764519773381
145,-0.7519731115953431,0.0,0.557513038967007
146,1.3005755924920717,1.0,0.2816098412152249
147,0.992580288263855,1.0,2.9445033469451394
148,2.1034714145821396,1.0,3.289622437160305
149,1.4760810438454857,1.0,2.737458385217371
150,3.8277997474443284,1.0,3.892631623502636
151,1.7078614036176416,1.0,2.7275239192034206
152,4.209400574572001,1.0,2.6065755552691012
153,2.4878123177743223,1.0,2.4314035292667198
154,-1.1792687374317647,0.0,-0.6323080469098575
155,-0.6473853324871256,0.0,-1.1542288137629368
156,1.6615653644962753,1.0,0.05478206633495675
157,0.5257354486979514,0.0,-0.5150940480086101
158,-0.024939101175284417,1.0,-0.1962119684473558
159,2.4529577786463235,1.0,1.8077988810134276
160,2.4798008201206714,1.0,2.4696785015961504
161,2.39617604453869,0.0,2.5740661583077
162,2.5345117312940793,1.0,1.3537721151909208
163,1.0548122311459724,1.0,0.849082944063819
164,0.19206859599043072,0.0,1.4348084327698416
165,0.7934417205248736,1.0,1.59707873346809
166,-0.7032693356809194,0.0,-0.11226366977297936
167,2.7278509957069685,1.0,1.5164230552179845
168,0.8236037977189035,0.0,2.380674636977031
169,2.2429555764442277,1.0,3.177907147881794
170,-0.517566125242305,0.0,0.5865324842065205
171,0.9929796378700495,1.0,1.377151447425292
172,-0.5500752010100227,0.0,-2.030466411505232
173,-0.21140016724233324,0.0,-1.176874935696189
174,-1.204406371607082,0.0,0.25801793073975654
175,2.3426473618618404,1.0,0.5827688496955303
176,3.1081325168046865,1.0,3.708412044447436
177,1.301058886006649,0.0,2.232049725861465
178,0.6633677568361047,1.0,0.4660312897454922
179,0.523116362866237,1.0,2.0559099847707336
180,0.06821121866916499,0.0,-0.15148602449911314
181,2.413499506342829,1.0,1.0990819507583067
182,1.6280578063899067,1.0,1.089833086768941
183,2.602876238827925,1.0,1.702982865000746
184,3.1872959137575307,1.0,0.5460985712792501
185,2.2372145875843157,1.0,1.2198988589499897
186,1.7015363032669113,0.0,1.9362417958005689
187,-1.574521892732292,0.0,-0.5786687927334783
188,1.3861452739731641,0.0,-0.1930996283160995
189,0.9112397341869589,0.0,0.4521864703578866
190,1.4430636634386471,1.0,1.6611257025034218
191,2.7038673110304132,1.0,1.7284861717154405
192,0.5454774496655335,0.0,0.04343313351715311
193,1.5759677911028958,1.0,1.4189252069761515
194,-1.2304419418465014,0.0,-1.5395675944198102
195,1.0916601599697255,0.0,1.1502098107125698
196,0.006725049430571846,0.0,0.8443330515045905
197,-0.4514314419521844,0.0,-0.7929108066500563
198,0.6240165394362658,1.0,-0.45420718569292484
199,-0.5539973342398283,0.0,1.484024438741753
200,0.5543814329129273,1.0,1.051961181690131
201,1.3448369016677977,1.0,0.23613979624843973
202,1.6104245589941815,1.0,1.439055369238159
203,1.5864233464502215,1.0,2.2306553014882957
204,2.0368481573790667,1.0,1.1327858715724375
205,3.214415877154121,1.0,3.4718208778287996
206,-0.0811774580260896,0.0,-0.06259252846355125
207,-0.4289693585509279,0.0,2.2915046094505347
208,-1.854242388943996,0.0,-1.7599207100643524
209,1.1030856955835997,1.0,-0.14513214343583503
210,0.12798153033585433,0.0,-1.4242168807199083
211,0.4380522766714583,1.0,-0.304126598110821
212,2.398838004005504,1.0,1.015076046938706
213,2.034191448468281,1.0,0.8123472250244786
214,1.61517220050996,1.0,2.429241105551683
215,0.7989105858508382,0.0,1.599288933836272
216,0.4505920780075974,0.0,1.445625434657586
217,0.9905218218928571,0.0,-0.26532065996004406
218,3.893547893316728,1.0,2.354694230752483
219,-1.4055086282845288,0.0,-1.5960856285803895
220,0.6616841144484427,1.0,0.23849553476251278
221,-0.8401359025279719,0.0,-1.1928613440221856
222,2.049214700314709,1.0,2.435055860850057
223,0.5202991143553086,0.0,-0.022760218758220596
224,0.4232556589757659,0.0,0.9423535821488462
225,0.2466173136078478,0.0,-1.303438227256447
226,1.4345710586092246,1.0,-0.06809016567858195
227,2.2121980408012787,1.0,1.445904545268147
228,0.9471102808300166,0.0,1.652811656855513
229,2.207286862699815,1.0,1.4970877095021833
230,1.5283602719211926,0.0,1.489147384486877
231,0.7525146308721472,0.0,1.3404841229040394
232,-1.6463860148408096,0.0,-1.1769586348559422
233,1.018624783284364,0.0,1.4758337002707602
234,0.3809349898089134,0.0,-0.7316282598689972
235,-0.2740244961430855,0.0,0.3481459973772139
236,0.9665278101485435,0.0,-1.4037515680825146
237,0.8564889573414454,0.0,1.3421568037171305
238,0.4343424861800677,0.0,-0.9352488866691275
239,-0.14189277529867145,0.0,0.5445267895782149
240,1.245803938648976,1.0,0.9454011641580196
241,-0.9421142476208741,0.0,-0.2795242035789466
242,0.2640243306163068,0.0,0.6197495859286376
243,0.9508320607108756,1.0,-0.543849118441891
244,-0.14732094951243158,0.0,-0.09750434253585859
245,3.027669585472183,1.0,0.42992130772009207
246,-1.3290999790674634,0.0,-2.2261376587135766
247,-0.8345190718292463,0.0,0.9899321228803707
248,1.8661631195669388,1.0,2.4438347005867653
249,-0.9881566260383108,0.0,0.3997842982860824
250,-0.16005701398814565,0.0,-0.390549999271233
251,3.6204372383749055,1.0,3.2759151423789064
252,0.5011613642333747,0.0,2.6641095121806995
253,0.35211079445357385,0.0,1.1130203746540412
254,-0.6433972789311597,0.0,1.954829828199186
255,0.8142441972646041,0.0,-0.5750503045985098
256,-2.155054941860337,0.0,-2.1477344586114193
257,-0.3514139284923214,0.0,-1.121357465921564
258,-0.026025660229896646,0.0,0.0006587511581597136
259,-0.7461786875841101,0.0,-1.3803067117596501
260,2.049936895094337,1.0,2.599783546637801
261,1.9143321118181305,1.0,1.6651940938439014
262,-0.9109663045768909,0.0,-1.0084033492099054
263,2.288229494535506,1.0,2.1032187611983337
264,0.48425252101285804,0.0,2.5780230551587833
265,-0.5800108407814841,0.0,-0.7983090272624132
266,-1.0282804727500576,0.0,0.4609098537699754
267,1.097771423252254,0.0,1.3638724921526824
268,3.2436752816632195,1.0,2.1845062710923817
269,1.5765760960618649,1.0,2.9938263902006144
270,0.49397564993910953,0.0,2.253302257209702
271,2.275121037256551,0.0,1.409440044249596
272,2.568003986039887,1.0,2.526047346884651
273,-0.6250641945206081,0.0,-1.8709363417504963
274,-2.418718709972114,0.0,-2.945973732395263
275,1.8747309973768598,1.0,1.0765899395772356
276,2.5114251406925083,1.0,0.5501169222684252
277,1.3033438435196956,1.0,0.6210951438952802
278,-0.9051290923210565,0.0,0.8043126975013644
279,2.5249252326141285,1.0,2.5912823506815608
280,-0.6510777562524798,0.0,-1.2655614583753485
281,1.6588186998487024,0.0,-0.2911909642965358
282,-0.15270396109594198,0.0,1.830178173376197
283,0.33087239512545386,0.0,0.20019058191581476
284,1.2207963094536236,1.0,2.2090572835256452
285,-1.2977645659040407,0.0,0.7573608175317055
286,1.6676952277182657,1.0,1.5785327245998608
287,2.8023658196385,1.0,3.984456786102419
288,1.7700052564155873,1.0,3.1743561861283256
289,-0.44101205976624114,0.0,-0.10113115854365942
290,0.7389557441521273,0.0,-0.002417909316452249
291,1.9808194302749733,1.0,1.0183814817797363
292,0.07714538414684659,0.0,-0.8152244481141638
293,0.7796456474686324,1.0,2.1102306116094978
294,-1.0503815739565339,0.0,-1.1242745923158042
295,2.9501505879283445,1.0,1.7259694977933204
296,0.9039888946504178,1.0,1.4727231634185178
297,1.6082348418218868,0.0,1.7466752786702837
298,2.610269527530801,1.0,1.7827116698553385
299,1.4088477181054802,1.0,2.5198203569952558
300,0.7756707368157898,0.0,1.5478646506242157
301,3.7840092043006286,1.0,4.175236077489412
302,-0.9249203365899508,0.0,-0.32756321768959584
303,-0.7114063074750537,0.0,0.20618083562128853
304,2.899107988021232,1.0,1.867010305548498
305,0.7378001621783732,1.0,0.4450897767151656
306,-0.28970233878033036,0.0,0.5842340980603992
307,-0.28359569175490323,0.0,-0.24482494149088435
308,-2.111149536336137,0.0,-2.6599521573867033
309,1.5682147320288966,1.0,-0.23993794279385128
310,-0.3755757297473303,0.0,-0.8544365597375045
311,2.755981800957164,1.0,2.416029410264403
312,1.123199935605442,1.0,0.2363122235766827
313,1.5965113364676145,1.0,-0.5391476108842808
314,-0.5182711918822263,0.0,0.355938699967145
315,2.3392955513152556,1.0,0.27864532541414544
316,0.11183186133547103,0.0,1.1151685913356997
317,1.5974585729899817,1.0,1.8482694291974038
318,3.193222071356341,1.0,1.3075219089938157
319,2.5158883350478325,1.0,1.4814874415258426
320,2.455578184521789,1.0,1.3506340860158108
321,3.2312185960659283,1.0,1.82838683771855
322,1.21223338509885,1.0,1.87035890348846
323,1.364291807144823,0.0,0.661025008775669
324,3.050405978838774,1.0,2.31616993192055
325,3.5910643830779865,1.0,4.180999136830402
326,-0.7633167899938333,0.0,-1.4544306205918331
327,0.06486558813186834,0.0,-2.1139913166597943
328,-1.8660529591524664,0.0,-0.6979990584807909
329,2.8650601843278465,1.0,3.730483397960656
330,1.410737348707075,1.0,1.3252159395732708
331,4.229173636579658,1.0,3.3337992010931305
332,0.9859260657715163,1.0,-0.5346988007687502
333,-0.24703802624736934,0.0,1.1344850645649711
334,1.038207203186907,0.0,1.116645824478391
335,2.213926903292797,1.0,1.9708811460805302
336,0.8430746099369513,1.0,1.4799620299044167
337,2.4136193786088684,1.0,0.2772680093017297
338,1.1639551306918412,0.0,0.5381488282465731
339,0.7976102488965299,0.0,2.497790257243561
340,-0.7551368546661259,0.0,-0.38324941711034755
341,4.1335715276706155,1.0,2.994961907378065
342,-0.8165087200452043,0.0,-1.161295571325084
343,2.634680893502458,1.0,2.0218424342186947
344,3.141659718807059,1.0,2.67090772505564
345,2.614230946424067,1.0,2.699328326707136
346,1.6232598794753896,1.0,2.3613774483775916
347,1.2011639396538625,1.0,0.162054370687165
348,-0.09623700070969066,0.0,-0.019408778066016416
349,0.24299001876029958,1.0,0.36179147248361404
350,1.159594607072263,1.0,1.4530700038369653
351,5.639252416024261,1.0,3.046821157034821
352,0.8237859402209377,0.0,0.7076989897090333
353,0.0027886947708906096,1.0,-0.6623923989570268
354,-1.8196870346401945,0.0,-1.5628873149876414
355,-0.20735453391343459,0.0,-0.8197774708870441
356,-0.1626866773906773,0.0,1.3274556735038878
357,0.910916485120413,1.0,0.9527568562142261
358,0.4563279874502025,0.0,1.2722643855240081
359,3.0806733567620586,1.0,2.9176326860209096
360,-1.0352570715849667,0.0,-0.592894245046668
361,0.7980339370527629,1.0,-0.0783498337456191
362,0.22056494001243587,0.0,-1.0006832732405662
363,0.38818900491220065,0.0,0.18136629021637657
364,1.5154200408674665,1.0,0.9973159848189257
365,2.5737679380315255,1.0,3.2774865615769073
366,0.6181430685176856,1.0,0.8320767625192755
367,2.49490887670306,1.0,2.464236150956219
368,0.4800023311376604,0.0,0.23441101329189062
369,0.34558821977172166,0.0,0.10118803918573135
370,0.5019729974567424,0.0,1.0459642045153354
371,0.4884411683081442,0.0,2.4635950346319504
372,2.051568263489254,1.0,2.4340308036727767
373,3.5070985720261314,1.0,2.0647291106495658
374,2.4525178383688915,1.0,3.6420518456182824
375,2.1044540105881904,1.0,0.6631969480788549
376,0.9366285146952487,1.0,0.3494917620490352
377,-0.08710877782510532,0.0,-0.532804381475679
378,2.195326827073588,1.0,1.1833243773114765
379,1.4866635220146518,1.0,2.2705608302802256
380,2.0187988470684006,1.0,1.1700961607123368
381,-0.30866509481785764,0.0,1.9690751913501523
382,0.01657063595478923,0.0,0.3076199248383146
383,2.1674290626718977,1.0,2.352438284617582
384,-1.071054504514006,0.0,-0.09842708271475908
385,0.17377318700342784,0.0,-1.0373159759155262
386,3.6063326716022295,1.0,3.167437947605185
387,-1.1889450019164556,0.0,-1.844726037492066
388,2.1277216516179824,1.0,1.6542910310894003
389,0.8825342187883412,0.0,-1.3749530484991648
390,2.1869416693810146,1.0,1.236231301924715
391,-0.9494446311055449,0.0,-2.2737146894162312
392,3.4002701556503543,1.0,3.6515026120929055
393,3.808511508709282,1.0,1.266281962869003
394,0.8809440544957399,0.0,1.1286136358011265
395,1.5616776039186242,1.0,1.0447093041798017
396,2.721112062269248,1.0,1.96886788907522
397,0.2359981681810646,0.0,1.044351587226905
398,2.425668379419838,0.0,0.44450401735793865
399,-0.032340372423412166,0.0,-0.08670419736995426
400,4.067658176729957,1.0,4.407696520568428
401,-1.7393700290591019,0.0,0.15390352113352246
402,3.4915399480628175,1.0,3.488709761289262
403,0.6730087938133525,0.0,0.353502211121395
404,-0.6466719035493204,0.0,-1.1958030254015675
405,2.5265947676192666,1.0,3.2261218978696276
406,0.47185215677212766,1.0,1.3282435264197705
407,1.2489513098472664,0.0,0.0046646471042932625
408,-0.44595758170227734,0.0,0.8857948859234739
409,0.9171506919454269,1.0,2.4954734819030535
410,0.17256281561877815,0.0,-0.34859937933222923
411,-1.3996919732793878,0.0,-2.4882674854522633
412,-0.9258099941825835,0.0,-1.506195376137281
413,0.6295473218685379,1.0,2.0419924780278773
414,2.493996650098328,1.0,2.280702052476714
415,2.314475050959617,1.0,2.512103907850445
416,-0.012992227855974595,0.0,0.623131094142257
417,1.5833313904540056,1.0,0.9467589687718363
418,2.631878863607711,1.0,2.8336571732662907
419,-1.5424621407881853,0.0,-0.6170490114492893
420,1.2557378700191357,1.0,2.6916273321380157
421,3.7520618368777168,1.0,2.18590603125852
422,0.46737983295348084,1.0,-0.7756044971160111
423,-0.9967065267369367,0.0,-1.5610345065915845
424,1.4507056511481202,1.0,1.6313384777530666
425,-0.8118621769517926,0.0,-0.4416614533112295
426,2.3953279959190166,1.0,1.3043403722190114
427,1.6084091707811088,1.0,0.3426472447993054
428,4.137511082898663,1.0,3.687878153880095
429,-0.12687142453514444,0.0,0.36006004065370034
430,-1.0048160295088744,0.0,-1.9440038630060175
431,-0.10379479474260345,1.0,0.378521008622713
432,0.3575137665197228,0.0,1.6652496330241955
433,1.0162913389257362,1.0,0.2533495002988557
434,0.3825691169826236,0.0,1.0539547470733186
435,2.7615577903792046,1.0,1.8376989443150173
436,1.8622117022767097,1.0,0.5773791606095837
437,1.6074944730960303,1.0,2.198996346039526
438,-0.5552287766845293,0.0,-0.5872388222504774
439,1.3130519675461627,0.0,1.4888011495169335
440,0.3245493357064402,0.0,0.12923054315487076
441,2.2805229897301866,1.0,1.1405864327293926
442,-1.5187834319934277,0.0,-0.5711158441250987
443,1.1197609611076778,1.0,1.0240673069409663
444,3.373310151475297,1.0,1.534006457016426
445,-0.08984802597635368,0.0,-0.2884719612518975
446,0.003838177145518506,0.0,1.3147332760467936
447,1.8275134648641924,1.0,2.7383381220695013
448,-0.03957948231361189,0.0,-0.8873882044859489
449,1.5398689370077614,1.0,2.8746211867833384
450,1.4685209433445512,1.0,1.0554921006347737
451,2.454504405556968,1.0,1.4477297145703463
452,1.2440891574417654,1.0,0.8274525107721868
453,3.3854499919771985,1.0,1.5860016430150232
454,2.531146027122394,1.0,2.7597320368088116
455,0.8233079979803053,0.0,0.4653638614454993
456,2.8206030685186163,1.0,4.107172631718626
457,0.1862881599245183,1.0,-0.5548002631716302
458,1.6259086427299632,0.0,0.4217483881558667
459,1.8253751161664429,0.0,1.7714671425383002
460,2.780466241644941,1.0,2.3780244210695822
461,2.286416395941223,0.0,1.2574689359064277
462,0.06589182128045848,0.0,0.4026731162620172
463,0.4609576230748991,0.0,0.03881964039230584
464,0.17468491204584213,0.0,1.8663734971209411
465,1.0692870820568734,1.0,-0.047794285179686424
466,-0.01646023137131465,0.0,-0.9003793197036539
467,2.250106743398771,1.0,2.3050040672834733
468,2.8915772563950606,1.0,2.0718289296467924
469,2.1792203823047442,1.0,1.0494075066072097
470,1.1715924719936859,1.0,1.6698993502122317
471,3.2249723907238197,1.0,3.138160232162067
472,1.2298874111962022,1.0,0.7378430759847263
473,1.9319370429549643,1.0,1.792351173262722
474,0.7163395697677711,0.0,0.8013562352221477
475,3.5578122806415395,1.0,3.776595868473967
476,2.2255998077919386,1.0,2.102553535356387
477,1.4861650133416036,0.0,-1.1163505396043296
478,1.626915485966794,1.0,1.0496913991586394
479,0.6912801936564124,1.0,1.0405901344607065
480,-0.09725535265226509,0.0,0.4694931014594436
481,0.5234979675500675,0.0,-0.5842949320885285
482,1.4289174372212248,1.0,0.5372027576545115
483,0.7538339060808358,0.0,-0.11502483957382181
484,1.3629582023230578,1.0,0.8577815071139847
485,1.1311034982574224,1.0,0.49971697700586015
486,-0.033858113659181364,0.0,1.550603680869601
487,2.8618526119582275,1.0,1.7185815013130235
488,1.8767064016498338,1.0,2.1871816313632593
489,-0.32498295653847437,0.0,0.2805571980578425
490,-0.9458311110094324,0.0,0.28861104161708706
491,-0.2903569441272045,0.0,0.7268974209921237
492,-1.0679315805480198,0.0,-0.6348395700578813
493,3.5415290807342386,1.0,3.186070261175034
494,0.35594174244283494,0.0,-0.24428883981376465
495,-0.5221252132669391,0.0,2.2867630014462628
496,2.4177394740827918,1.0,1.7679838153953298
497,1.1775976794314167,1.0,0.5909417334605522
498,-0.12526238512125193,0.0,1.4041249771374191
499,1.0252073333168805,0.0,0.14203069004815894
500,-0.979992215173322,0.0,-1.1702206057869855
501,0.644045105600274,0.0,-0.6448140154066558
502,1.7731709580303463,1.0,2.9718553918601742
503,1.7232176445479652,1.0,2.9014240963850515
504,1.0207534392359316,1.0,0.4135243619182444
505,1.1639299588934913,1.0,1.0997119773502628
506,-0.7482943947457522,0.0,0.14308606495659815
507,0.6242546167503147,0.0,2.023977457696879
508,-1.4042233629198237,0.0,0.26076511550338977
509,-0.0928316766369082,0.0,0.17586316943030603
510,2.426261447933728,1.0,1.276807278682047
511,3.0260369534959812,1.0,2.632951304464571
512,0.8582504376104003,0.0,1.3120164561908028
513,-0.06603535832740536,0.0,-1.559067658336478
514,0.9874001945530505,0.0,0.34706400041391006
515,0.949605002947514,0.0,0.25146073171391237
516,0.9411734056937677,1.0,0.16820026460171378
517,2.6971980955349233,1.0,3.0321789950798967
518,0.47657191311455366,0.0,0.4445381539892497
519,2.045777901310202,1.0,1.174306655016982
520,-0.19622470123243294,0.0,-1.7199754790649258
521,1.4282847765008087,1.0,0.6641074587055453
522,-0.30608902309504044,0.0,-1.2742675643463244
523,3.7264025544528816,1.0,2.1884119057073903
524,1.744313796577255,1.0,-0.4313216959905892
525,2.23632776982532,1.0,-0.062893786074667
526,0.9004077481353371,0.0,1.3599909440998121
527,1.1180314065236874,1.0,1.691135450266177
528,0.43905388958403924,1.0,-0.11876059282227436
529,0.5374382545859069,1.0,-0.8008243959249308
530,1.0716268683893546,1.0,0.8710561576231515
531,0.0894996974704847,1.0,0.5410580082036514
532,-0.006778717442454907,0.0,0.21259818422703064
533,0.6968187017424288,0.0,1.7017523897748885
534,0.21611001266224025,0.0,0.5275630363371795
535,-0.18387012972683806,0.0,-0.7766335963541466
536,2.390562645445339,1.0,2.210328607216549
537,2.242234522986982,1.0,2.2287504285744735
538,2.181424857292964,1.0,2.1463568749757265
539,1.9629591845672372,1.0,1.162081156361314
540,0.296692518852917,0.0,1.7853885844615456
541,0.8299372586658691,0.0,0.9335224511241129
542,2.5912976496685003,1.0,1.7049116542232474
543,2.113975795641837,1.0,3.2828962342807024
544,0.14481887209621364,0.0,-1.4422989370083483
545,3.224350731121025,1.0,2.0152753819564926
546,0.4584689785773281,0.0,1.2674915356938117
547,1.274575813810574,1.0,2.299492102558059
548,-0.17481609762664008,0.0,0.720486776610214
549,3.9965632862385743,1.0,2.7212872198550286
550,0.18320782133085167,0.0,0.10612382997624566
551,3.155093786342328,1.0,2.979359762592121
552,0.2268290109801871,0.0,0.2869130945901407
553,1.6696685854433442,1.0,0.9009075480741385
554,2.4241010795844473,1.0,0.8864511779761184
555,-1.3801009003679165,0.0,-0.9255819961315848
556,-0.032041556406498424,0.0,0.27665157763473425
557,-0.9099128593976584,0.0,-0.40651029618268886
558,1.0815976886369347,0.0,1.1675393870698891
559,-0.07066632326822253,1.0,0.23595509081985122
560,1.5203968306098452,0.0,1.7125159754514852
561,-0.48612995521724567,0.0,-0.9536451931367133
562,-1.3568982234286049,0.0,-1.2909215433501675
563,1.9626625926791914,1.0,2.0335885202530233
564,-0.611460738279617,0.0,-0.34172378008482907
565,0.5183317448044965,0.0,0.6997756638154093
566,-0.5987031073027174,0.0,-0.742380409386634
567,2.4982478452759267,1.0,-1.5143095413686325
568,1.1985762605719383,1.0,2.210543313867065
569,3.4694980600303333,1.0,3.0519252058786144
570,2.9831924896036655,1.0,3.2635619419406394
571,1.10325911743382,0.0,1.594764028941246
572,1.4441001060605037,1.0,1.5122200539886455
573,3.2977751631738235,1.0,2.5389535802917815
574,-0.06138305289341016,0.0,-0.2611151876820652
575,0.9687633065171493,1.0,0.8866498465585791
576,3.0317009045402026,1.0,1.6798205621386009
577,1.064536230673568,0.0,0.9415250179166683
578,0.26750281746465054,0.0,-0.06948795137569866
